Customer ID;Churn Label;Churned;Account Length (in months);Local Calls;Local Mins;Intl Calls;Intl Mins;Intl Active;Intl Plan;Extra International Charges;Customer Service Calls;Avg Monthly GB Download;Unlimited Data Plan;Extra Data Charges;State;Phone Number;Gender;Age;Under 30;Senior;Group;Number of Customers in Group;Device Protection & Online Backup;Contract Type;Payment Method;Monthly Charge;Total Charges;Churn Category;Churn Reason;Fecha de contacto;Fecha de ultima transaccion;Antigüedad del cliente (en meses);Segmento de cliente;Promedio mensual de gastos;Número de quejas o soporte;Método preferido de contacto;Descuento aplicado;Hobby;Favorite TV Show;Internal Notes
4327-MVPH;No;0;5;22;42,9;0;0;No;no;0;0;5;0;23;VT;349-10110;Female;59;No;No;Yes;2;Yes;  Two Year   ;credit card;17;91;;;2021-05-07;25/4/21;26;Alto;16,7504017;6;Email;VERDADERO;Reading;Friends;No relevant issues
4738-ZYWD;No;0;47;117;284,9;0;0;No;no;0;1;5;1;0;AK;394-5202;Hombre;36;No;No;Yes;3;Yes;  Two Year   ;paper check;40;1915;;;2021-10-11;19/9/23;17;Medio;35,84205366;2;SMS;FALSO;Gaming;Breaking Bad;No relevant issues
1952-VNQF;Yes;1;46;200;464,5;144;568.8;Yes;no;284,4;4;15;1;0;NH;373-7690;Female;78;No;Yes;No;0;No;  One Year   ;CREDIT CARD;60;2805;Competitor;Competitor had better devices;2021/08/12;22/8/22;10;Bajo;57,90320145;10;Email;FALSO;Reading;Game of Thrones;No relevant issues
6588-XBRR;No;0;49;223;633,9;196;254.8;Yes;no;51;0;30;1;0;AK;326-5247;Female;29;Yes;No;No;0;Yes;  One Year   ;CREDIT CARD;38;1841;;;2020/10/13;6/7/20;109;Medio;36,70309001;7;Teléfono;VERDADERO;Cooking;Friends;No relevant issues
6331-RYYB;No;0;2;6;15,6;0;0;No;no;0;0;0;0;0;MI;393-2524;Female;56;No;No;No;0;No;  Month-to-Month   ;CREDIT CARD;14;30;;;2020-11-19;24/10/20;65;Medio;16,50364126;8;Email;VERDADERO;Reading;Friends;No relevant issues
5031-CUMQ;Yes;1;2;2;6,9;0;0;No;no;0;3;13;1;0;NY;340-9200;Female;28;Yes;No;No;0;No;  Month-to-Month   ;direct debit;38;66;Competitor;Competitor had better devices;2020/12/01;18/6/20;102;Medio;32,66425307;3;Teléfono;VERDADERO;Running;Game of Thrones;No relevant issues
8171-JQFF;No;0;59;146;355,5;354;619.5;Yes;no;123,9;2;7;1;0;HI;367-2598;Hombre;26;Yes;No;No;0;Yes;  Two Year   ;DIRECT DEBIT;22;1306;;;2022/11/19;3/5/21;60;Bajo;22,18745265;9;Teléfono;VERDADERO;Reading;Game of Thrones;No relevant issues
0283-YVCJ;No;0;1;3;8;5;14.6;Yes;no;3,7;0;0;0;0;GA;366-3944;Female;21;Yes;No;Yes;2;No;  Month-to-Month   ;DIRECT DEBIT;10;10;;;2022-08-10;29/10/20;111;Medio;10,72964962;7;SMS;FALSO;Reading;Breaking Bad;No relevant issues
0236-YWNB;No;0;1;4;11;4;13.9;Yes;yes;0;0;0;0;0;AR;340-5320;Female;21;Yes;No;No;0;No;  Month-to-Month   ;credit card;10;10;;;2023-08-27;7/11/20;108;Bajo;11,78317792;8;SMS;FALSO;Running;Friends;No relevant issues
8991-XLZB;No;0;31;67;156,5;0;0;No;no;0;0;3;1;0;NC;333-2444;Female;51;No;No;No;0;Yes;  One Year   ;direct debit;38;1203;;;2022/06/13;8/4/23;118;Alto;39,08307343;6;SMS;VERDADERO;Reading;Friends;No relevant issues
3517-EVLO;Yes;1;61;141;426,7;0;0;No;no;21,9;4;0;0;0;KS;365-5979;Female;22;Yes;No;No;0;No;  Month-to-Month   ;credit card;13;771;Price;Long distance charges;2022-08-24;18/11/20;81;Alto;13,27818579;1;SMS;FALSO;Cooking;Stranger Things;No relevant issues
7224-UTSC;No;0;72;349;864,2;0;0;No;no;0;0;5;1;0;WY;399-6259;Female;79;No;Yes;No;0;Yes;  Two Year   ;CREDIT CARD;43;3072;;;2020-04-21;29/3/22;91;Medio;39,059952;3;Email;VERDADERO;Cooking;Breaking Bad;No relevant issues
8647-SXXI;No;0;47;245;751,6;0;0;No;no;0;0;8;1;0;LA;361-2170;Female;60;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;25;1166;;;2021-11-26;15/5/20;104;Medio;22,72375478;10;SMS;VERDADERO;Gaming;Breaking Bad;No relevant issues
7401-ADOZ;No;0;73;230;726,4;292;693.5;Yes;no;346,8;2;13;1;0;NV;416-5261;Female;44;No;No;No;0;No;  Two Year   ;direct debit;52;3809;;;2023/05/24;26/7/20;62;Medio;61,48119381;4;SMS;VERDADERO;Cooking;Stranger Things;No relevant issues
1954-FSPR;No;0;18;35;90,8;72;194.4;Yes;no;38,9;0;10;1;0;PA;284-9845;Prefer not to say;43;No;No;No;0;No;  Month-to-Month   ;direct debit;22;405;;;2022-12-02;9/5/20;82;Alto;17,95987527;2;SMS;FALSO;Running;Stranger Things;No relevant issues
7497-TVID;No;0;22;59;133,7;88;173.8;Yes;no;86,9;2;4;1;0;KY;334-2729;Female;74;No;Yes;No;0;No;  One Year   ;DIRECT DEBIT;50;1107;;;2022-04-08;10/10/20;76;Bajo;59,56182067;10;Teléfono;VERDADERO;Gaming;Friends;No relevant issues
8432-GNSL;No;0;57;216;510,4;0;0;No;no;0;0;0;0;0;SC;417-6906;Hombre;58;No;No;No;0;No;  One Year   ;DIRECT DEBIT;10;556;;;2023/05/29;3/11/21;114;Medio;11,88987059;8;SMS;FALSO;Cooking;Game of Thrones;No relevant issues
6441-WQBK;No;0;70;520;1124,4;0;0;No;no;0;0;0;0;0;RI;331-8462;Hombre;25;Yes;No;Yes;3;No;  Two Year   ;DIRECT DEBIT;7;490;;;2022/12/02;19/5/20;84;Alto;5,650072819;10;SMS;VERDADERO;Gaming;Breaking Bad;No relevant issues
0963-DGCY;No;0;29;63;202,5;145;258.1;Yes;no;86;0;9;1;0;CT;335-6832;Female;35;No;No;No;0;No;  Month-to-Month   ;direct debit;27;778;;;2021-02-21;7/3/22;74;Bajo;25,22597811;5;Teléfono;FALSO;Running;Stranger Things;No relevant issues
2799-GVQU;No;0;24;128;340,6;0;0;No;no;0;0;0;0;0;WI;305-7675;Female;37;No;No;No;0;No;  One Year   ;credit card;11;256;;;2023-12-09;26/3/22;20;Bajo;11,47503281;8;SMS;FALSO;Running;Game of Thrones;No relevant issues
6842-IDVE;No;0;13;63;190,1;65;84.5;Yes;no;16,9;1;10;0;5;IA;402-1725;Female;54;No;No;Yes;6;No;  Month-to-Month   ;direct debit;11;144;;;2023-05-24;28/6/20;34;Bajo;10,32726962;5;SMS;VERDADERO;Gaming;Game of Thrones;No relevant issues
8015-SZHN;No;0;30;105;241,5;120;324;Yes;no;81;0;10;1;0;ME;278-6167;Hombre;69;No;Yes;No;0;No;  Month-to-Month   ;paper check;35;1042;;;2020/02/29;16/6/21;18;Medio;41,05513898;4;SMS;VERDADERO;Running;Breaking Bad;No relevant issues
6181-SEZR;Yes;1;7;20;66,5;28;81.9;Yes;no;16,4;0;2;1;0;MD;291-7105;Hombre;75;No;Yes;No;0;No;  Month-to-Month   ;CREDIT CARD;32;238;Attitude;Attitude of support person;2020/08/27;30/12/20;79;Medio;26,4676268;1;Teléfono;VERDADERO;Gaming;Stranger Things;No relevant issues
7823-TLKH;No;0;52;208;523,6;0;0;No;no;0;0;17;1;0;AL;343-7437;Female;20;Yes;No;Yes;3;Yes;  One Year   ;DIRECT DEBIT;51;2687;;;2023-09-10;12/2/22;106;Medio;58,54034511;3;Email;VERDADERO;Running;Breaking Bad;No relevant issues
8180-FWFH;No;0;53;101;266,7;0;0;No;no;0;1;13;0;99;NC;324-6079;Female;21;Yes;No;No;0;No;  One Year   ;DIRECT DEBIT;34;1798;;;2022-02-21;21/2/21;119;Bajo;30,05742937;3;Teléfono;FALSO;Gaming;Stranger Things;No relevant issues
7775-YLHX;No;0;24;227;362,2;0;0;No;no;0;0;7;0;37;RI;412-3527;Hombre;61;No;No;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;30;732;;;2020-10-09;18/10/23;37;Alto;34,98597602;3;SMS;FALSO;Reading;Game of Thrones;No relevant issues
2026-BVBJ;Yes;1;6;17;40,1;0;0;No;yes;0;2;1;1;0;TX;352-7587;Female;45;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;49;282;Other;Moved;2021-03-10;19/8/21;67;Bajo;50,11654629;10;Email;VERDADERO;Reading;Breaking Bad;No relevant issues
5066-NVKJ;No;0;14;31;114,7;56;191.8;Yes;no;95,9;0;3;1;0;CT;387-4064;Hombre;36;No;No;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;32;462;;;2022/01/27;21/5/23;68;Medio;33,44263882;2;Email;VERDADERO;Gaming;Friends;No relevant issues
4414-GHXB;No;0;36;137;325,3;0;0;No;no;0;0;6;1;0;WI;397-4968;Hombre;43;No;No;Yes;3;No;  One Year   ;credit card;19;677;;;2022/09/04;27/12/20;45;Bajo;17,49500008;10;SMS;FALSO;Cooking;Stranger Things;No relevant issues
1145-JVZV;No;0;36;116;358,1;0;0;No;no;0;1;2;1;0;AK;411-4940;Female;49;No;No;No;0;Yes;  Two Year   ;credit card;33;1195;;;2020/08/27;8/2/23;52;Bajo;31,39958469;0;SMS;FALSO;Cooking;Game of Thrones;No relevant issues
9845-QCNG;No;0;9;13;35,7;0;0;No;no;0;0;5;1;0;FL;303-8374;Hombre;32;No;No;Yes;3;No;  Month-to-Month   ;direct debit;52;462;;;2022-10-01;17/7/22;79;Alto;52,54180387;10;Email;VERDADERO;Cooking;Friends;No relevant issues
3228-GENE;No;0;16;20;64,1;64;206.4;Yes;no;51,6;0;4;1;0;MO;299-4711;Female;52;No;No;No;0;Yes;  Month-to-Month   ;credit card;50;807;;;2022/05/10;3/8/21;64;Alto;59,04942406;2;Teléfono;VERDADERO;Reading;Game of Thrones;No relevant issues
8360-VVGP;No;0;17;95;239,1;0;0;No;no;0;1;10;1;0;KS;374-10008;Female;33;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;15;264;;;2022/09/01;30/11/23;110;Medio;15,72293458;1;SMS;VERDADERO;Running;Friends;No relevant issues
3870-IVUT;No;0;25;30;101,9;0;0;No;no;0;1;5;0;48;LA;371-3236;Hombre;36;No;No;No;0;Yes;  One Year   ;CREDIT CARD;24;603;;;2022-07-15;8/10/23;31;Bajo;21,71221451;8;Email;VERDADERO;Gaming;Game of Thrones;No relevant issues
6101-HZYD;No;0;13;37;89,2;0;0;No;no;0;0;17;1;0;GA;329-4990;Female;24;Yes;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;19;238;;;2023-10-24;23/12/23;104;Bajo;19,68755806;0;Teléfono;FALSO;Gaming;Breaking Bad;No relevant issues
5853-JDLO;No;0;2;10;29,8;0;0;No;no;0;2;0;0;0;MD;250-7408;Hombre;49;No;No;No;0;No;  Month-to-Month   ;direct debit;7;18;;;2023-05-07;11/9/23;92;Bajo;7,548689766;7;Email;FALSO;Gaming;Game of Thrones;No relevant issues
4961-QXJB;No;0;25;68;174,2;0;0;No;no;0;0;6;0;53;MS;390-6388;Female;37;No;No;No;0;Yes;  One Year   ;DIRECT DEBIT;32;788;;;2020/03/17;30/12/20;75;Alto;28,31435906;1;Email;FALSO;Running;Breaking Bad;No relevant issues
7609-QQKS;No;0;1;11;14;0;0;No;no;0;0;0;0;0;MI;279-9247;Hombre;48;No;No;No;0;No;  Month-to-Month   ;CREDIT CARD;8;8;;;2022-11-18;15/5/21;58;Medio;6,645357535;0;SMS;FALSO;Cooking;Stranger Things;No relevant issues
3624-YKEY;No;0;21;107;213,3;0;0;No;no;0;0;1;1;0;FL;341-1884;Hombre;58;No;No;No;0;Yes;  Month-to-Month   ;credit card;47;1009;;;2020/10/13;16/8/22;96;Medio;37,62264397;6;SMS;VERDADERO;Cooking;Breaking Bad;No relevant issues
5217-FEJW;No;0;38;289;531,2;0;0;No;no;0;1;5;1;0;FL;351-6594;Hombre;39;No;No;No;0;No;  Month-to-Month   ;direct debit;35;1319;;;2021/09/08;6/2/22;113;Bajo;30,47865427;4;SMS;FALSO;Running;Stranger Things;No relevant issues
1058-WEKE;No;0;73;323;798;0;0;No;no;0;0;35;0;38;TN;318-3177;Female;28;Yes;No;Yes;3;Yes;  Two Year   ;DIRECT DEBIT;23;1672;;;2020/05/22;2/9/20;42;Bajo;18,81928492;8;SMS;VERDADERO;Cooking;Stranger Things;No relevant issues
3737-SGBB;Yes;1;3;10;19,5;0;0;No;no;17,8;5;2;1;0;KS;347-7773;Female;71;No;Yes;No;0;No;  Month-to-Month   ;DIRECT DEBIT;50;140;Attitude;Attitude of service provider;2021-12-26;24/8/22;98;Bajo;43,66893191;8;Email;VERDADERO;Running;Stranger Things;No relevant issues
3933-ANQN;No;0;7;18;58,1;0;0;No;no;0;0;0;0;0;WI;305-9112;Female;41;No;No;Yes;2;No;  Two Year   ;credit card;10;76;;;2020/05/03;20/5/20;1;Medio;8,16563998;8;Email;VERDADERO;Cooking;Breaking Bad;No relevant issues
3026-MKFZ;No;0;68;326;1092;0;0;No;no;0;0;8;0;69;OR;376-4519;Female;53;No;No;No;0;No;  One Year   ;direct debit;37;2521;;;2022-08-05;21/12/22;11;Bajo;30,5169011;7;Email;VERDADERO;Running;Game of Thrones;No relevant issues
1819-OMOQ;No;0;69;186;554,9;276;1048.8;Yes;yes;0;0;2;1;0;IL;299-6166;Female;63;No;No;No;0;Yes;  Two Year   ;direct debit;25;1754;;;2022/08/03;17/9/21;107;Alto;24,0490171;6;Email;FALSO;Running;Game of Thrones;No relevant issues
9113-JFTC;No;0;37;174;440,1;0;0;No;no;0;3;0;0;0;HI;370-9000;Hombre;26;Yes;No;Yes;3;No;  Two Year   ;direct debit;6;215;;;2021-04-18;5/6/22;49;Medio;6,124246064;1;Teléfono;VERDADERO;Gaming;Game of Thrones;No relevant issues
0990-UUNR;No;0;9;20;54,4;18;69.3;Yes;no;13,9;1;8;1;0;NJ;354-9062;Hombre;73;No;Yes;No;0;No;  One Year   ;direct debit;23;211;;;2023/08/20;8/2/23;76;Bajo;22,23329412;1;Teléfono;FALSO;Running;Breaking Bad;No relevant issues
0359-RTBV;Yes;1;44;135;393,7;40;114;Yes;no;28,5;3;8;1;0;MT;325-4995;Hombre;44;No;No;No;0;No;  Month-to-Month   ;direct debit;54;2346;Dissatisfaction;Network reliability;2022/10/27;14/2/22;66;Bajo;63,74316677;0;Teléfono;VERDADERO;Gaming;Friends;No relevant issues
1412-IVWC;No;0;12;55;175,4;36;130.8;Yes;no;43,6;0;0;0;0;MD;386-9774;Female;27;Yes;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;8;92;;;2020-12-27;27/4/21;85;Medio;9,004795086;7;Email;VERDADERO;Reading;Breaking Bad;No relevant issues
1263-KCFO;No;0;1;8;16;0;0;No;no;0;0;4;1;0;GA;317-8923;Hombre;47;No;No;Yes;2;No;  Month-to-Month   ;direct debit;12;12;;;2022/01/18;28/6/21;120;Bajo;13,14051078;3;Teléfono;VERDADERO;Cooking;Game of Thrones;No relevant issues
0986-DICX;Yes;1;1;7;15;0;0;No;no;0;1;5;1;0;MA;416-7393;Female;53;No;No;Yes;6;No;  Month-to-Month   ;paper check;21;21;Competitor;Competitor had better devices;2022-08-27;25/11/20;16;Medio;17,36938845;10;SMS;FALSO;Cooking;Game of Thrones;No relevant issues
9009-FVQP;No;0;42;84;169,7;0;0;No;no;0;0;8;1;0;MO;351-2647;Hombre;48;No;No;No;0;No;  One Year   ;CREDIT CARD;37;1590;;;2021-04-30;2/5/20;33;Alto;36,81991404;6;Teléfono;VERDADERO;Reading;Stranger Things;No relevant issues
6281-DTIL;No;0;68;468;1092,3;0;0;No;no;0;0;3;1;0;TX;250-9693;Hombre;63;No;No;No;0;No;  Two Year   ;DIRECT DEBIT;48;3288;;;2020-11-16;18/3/20;91;Alto;52,4291043;10;Email;FALSO;Reading;Breaking Bad;No relevant issues
4995-JUBE;Yes;1;8;21;57,6;32;143.2;Yes;no;28,6;1;5;1;0;UT;265-3763;Hombre;63;No;No;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;35;284;Dissatisfaction;Product dissatisfaction;2020-11-17;18/9/22;11;Medio;28,38697239;10;Email;FALSO;Cooking;Breaking Bad;No relevant issues
6570-VCXP;Yes;1;1;3;8;0;0;No;no;0;2;0;0;0;PA;312-2793;Female;32;No;No;Yes;2;No;  Month-to-Month   ;direct debit;6;6;Attitude;Attitude of service provider;2021/01/18;29/1/20;83;Alto;7,084482497;3;SMS;VERDADERO;Cooking;Breaking Bad;No relevant issues
5217-LVYP;No;0;75;244;598,9;825;1012.5;Yes;no;506,3;2;3;1;0;OK;345-1524;Hombre;56;No;No;No;0;Yes;  Two Year   ;DIRECT DEBIT;38;2834;;;2023/07/29;14/8/21;67;Medio;43,24548056;1;SMS;VERDADERO;Running;Stranger Things;No relevant issues
9963-ZUBM;Yes;1;16;59;177,9;0;0;No;no;0;0;0;0;0;AR;359-9624;Hombre;24;Yes;No;No;0;No;  Month-to-Month   ;direct debit;13;203;Price;Long distance charges;2023/11/16;6/2/22;94;Medio;13,6683576;5;SMS;VERDADERO;Reading;Stranger Things;No relevant issues
7894-OWVC;No;0;30;51;151,3;0;0;No;no;0;0;2;1;0;OH;340-9803;Hombre;45;No;No;No;0;Yes;  Month-to-Month   ;CREDIT CARD;41;1251;;;2023/05/25;9/7/21;93;Medio;37,21245669;9;Teléfono;VERDADERO;Gaming;Stranger Things;No relevant issues
5276-ZXSN;No;0;13;37;129,3;78;171.6;Yes;no;85,8;0;8;1;0;NE;362-7951;Female;43;No;No;Yes;4;Yes;  Month-to-Month   ;CREDIT CARD;31;397;;;2021/07/13;4/8/20;26;Medio;29,86323896;7;Teléfono;FALSO;Reading;Game of Thrones;No relevant issues
3884-FHBV;Yes;1;3;15;35,8;0;0;No;no;0;4;2;1;0;AK;274-6898;Female;49;No;No;No;0;No;  Month-to-Month   ;paper check;18;55;Dissatisfaction;Lack of self-service on Website;2021/08/17;17/10/22;34;Medio;18,96959931;1;Teléfono;FALSO;Reading;Breaking Bad;No relevant issues
2575-VDSQ;No;0;14;72;169,9;0;0;No;no;0;0;15;1;0;MS;333-4926;Female;21;Yes;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;28;401;;;2023-04-29;3/2/21;99;Medio;24,4030393;10;SMS;FALSO;Reading;Breaking Bad;No relevant issues
0976-BXVF;No;0;24;44;94,3;0;0;No;no;0;2;9;0;39;NE;350-1532;Hombre;71;No;Yes;No;0;No;  Two Year   ;credit card;19;443;;;2022-08-23;23/9/22;112;Medio;16,9943619;8;Teléfono;FALSO;Running;Friends;No relevant issues
5285-TFXI;Yes;1;39;222;541,6;156;631.8;Yes;yes;0;0;16;1;0;CA;381-6359;Female;23;Yes;No;Yes;2;Yes;  One Year   ;DIRECT DEBIT;43;1665;;;2021-08-15;20/6/23;118;Medio;47,22803978;8;Email;FALSO;Cooking;Game of Thrones;No relevant issues
3088-MHDC;No;0;35;115;242,1;0;0;No;no;0;0;1;1;0;IN;336-4960;Female;41;No;No;No;0;Yes;  Month-to-Month   ;direct debit;61;2097;;;2023-03-12;4/11/23;53;Medio;69,73567546;7;Email;FALSO;Cooking;Game of Thrones;No relevant issues
0607-CLFZ;No;0;2;6;13,8;0;0;No;no;0;0;0;0;0;NY;307-6300;Female;59;No;No;No;0;No;  Month-to-Month   ;credit card;10;24;;;2022/02/03;16/4/20;45;Bajo;10,96255906;6;Email;VERDADERO;Gaming;Stranger Things;No relevant issues
5049-ATEA;Yes;1;1;3;7;16;66.4;Yes;no;13,3;1;6;1;0;ND;391-5442;Female;74;No;Yes;No;0;No;  Month-to-Month   ;DIRECT DEBIT;51;51;Competitor;Competitor made better offer;2021/09/19;23/5/23;87;Bajo;55,90675552;3;Email;FALSO;Running;Breaking Bad;No relevant issues
7401-WRLI;No;0;25;109;275,2;0;0;No;no;0;0;5;1;0;CT;380-3186;Female;37;No;No;No;0;Yes;  Month-to-Month   ;CREDIT CARD;17;431;;;2020/09/03;10/11/23;108;Alto;15,36913793;3;Teléfono;VERDADERO;Running;Stranger Things;No relevant issues
0935-YMXQ;No;0;65;232;846,7;260;721.5;Yes;no;144,3;1;7;1;0;NH;383-2251;Female;81;No;Yes;Yes;4;Yes;  One Year   ;DIRECT DEBIT;53;3477;;;2020-01-05;4/12/23;76;Alto;48,46129429;3;Teléfono;VERDADERO;Reading;Breaking Bad;No relevant issues
7137-DNNW;No;0;3;25;52,4;12;27.3;Yes;no;5,5;1;15;1;0;HI;405-3335;Female;27;Yes;No;No;0;No;  Month-to-Month   ;credit card;19;63;;;2020-03-30;1/4/21;109;Medio;20,70026456;3;Teléfono;FALSO;Cooking;Friends;No relevant issues
9064-JXSS;No;0;12;26;83;48;81.6;Yes;no;40,8;0;0;0;0;NV;344-5929;Female;56;No;No;No;0;No;  One Year   ;credit card;12;138;;;2020-06-20;26/12/20;2;Bajo;11,02960117;0;Teléfono;FALSO;Reading;Game of Thrones;No relevant issues
5759-XDKJ;No;0;14;78;230,6;112;168;Yes;yes;0;0;0;0;0;MS;329-9689;Hombre;21;Yes;No;Yes;2;No;  Two Year   ;credit card;6;80;;;2021-08-26;16/10/20;83;Alto;5,070297747;0;SMS;FALSO;Running;Game of Thrones;No relevant issues
2043-YDFI;Yes;1;27;57;134,2;9;7.1;Yes;no;1,8;5;12;1;0;NC;379-6970;Hombre;56;No;No;No;0;No;  One Year   ;DIRECT DEBIT;62;1655;Dissatisfaction;Service dissatisfaction;2020-08-31;11/4/20;77;Medio;56,89371887;4;Teléfono;VERDADERO;Cooking;Friends;No relevant issues
4911-AZDT;No;0;61;145;306,9;183;603.9;Yes;no;302;0;14;1;0;NY;415-4609;Female;26;Yes;No;No;0;Yes;  Two Year   ;DIRECT DEBIT;39;2415;;;2020/06/16;14/9/22;24;Bajo;41,56467167;2;SMS;FALSO;Reading;Friends;No relevant issues
9971-YEZD;Yes;1;1;3;9;0;0;No;no;14,6;1;7;1;0;AL;331-6229;Hombre;64;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;12;12;Dissatisfaction;Service dissatisfaction;2022-05-15;16/12/22;5;Bajo;13,71300303;1;SMS;FALSO;Gaming;Friends;No relevant issues
1014-AYIE;No;0;23;63;162,3;92;294.4;Yes;no;73,6;0;0;0;0;ND;305-6018;Female;37;No;No;No;0;No;  Month-to-Month   ;direct debit;8;178;;;2022-05-15;12/11/20;56;Medio;7,60109344;6;SMS;FALSO;Cooking;Friends;No relevant issues
2069-WTJW;No;0;39;244;552,7;0;0;No;no;0;0;4;1;0;AZ;372-7513;Hombre;58;No;No;No;0;No;  One Year   ;credit card;48;1878;;;2021/08/30;24/5/23;66;Alto;53,67446499;6;SMS;VERDADERO;Cooking;Breaking Bad;No relevant issues
4647-VDIW;No;0;52;126;361,6;0;0;No;no;0;0;1;1;0;MO;418-7055;Hombre;38;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;39;1997;;;2020-01-24;17/5/23;3;Bajo;34,05174132;10;SMS;VERDADERO;Cooking;Breaking Bad;No relevant issues
5939-VLUL;No;0;31;118;244,6;0;0;No;no;0;0;30;1;0;DC;325-7398;Hombre;21;Yes;No;Yes;2;No;  Month-to-Month   ;DIRECT DEBIT;26;798;;;2022/05/27;22/5/23;64;Alto;31,07872297;9;SMS;FALSO;Reading;Breaking Bad;No relevant issues
7114-DSLR;No;0;71;306;785,2;284;830.7;Yes;no;166,1;0;5;1;0;CO;375-7175;Hombre;65;No;No;No;0;No;  Two Year   ;direct debit;44;3110;;;2022-12-04;16/12/23;15;Medio;49,70882815;7;Teléfono;FALSO;Reading;Game of Thrones;No relevant issues
2483-HMKT;No;0;1;1;4;0;0;No;no;0;0;0;0;0;AZ;403-9719;Hombre;57;No;No;Yes;2;No;  Month-to-Month   ;PAPER CHECK;7;7;;;2020/08/27;11/6/23;41;Medio;7,442062553;1;Email;FALSO;Cooking;Stranger Things;No relevant issues
5317-BRZN;Yes;1;9;26;60,3;0;0;No;no;0;3;19;1;0;NJ;397-8162;Female;25;Yes;No;No;0;No;  Month-to-Month   ;CREDIT CARD;33;288;Attitude;Attitude of support person;2022/07/09;24/10/22;63;Bajo;26,84492405;4;SMS;VERDADERO;Cooking;Breaking Bad;No relevant issues
6896-ROVB;No;0;60;85;241,6;0;0;No;no;0;0;1;1;0;SD;358-6672;Female;59;No;No;No;0;Yes;  Two Year   ;direct debit;19;1121;;;2020/02/08;21/10/20;100;Medio;19,01159757;3;Email;VERDADERO;Reading;Friends;No relevant issues
1039-YWCF;No;0;51;104;308,2;0;0;No;no;0;3;8;1;0;VT;260-7792;Hombre;20;Yes;No;No;0;Yes;  Two Year   ;CREDIT CARD;32;1648;;;2022-07-07;3/7/22;19;Alto;37,60336251;5;SMS;FALSO;Running;Stranger Things;No relevant issues
9491-JHRZ;No;0;51;251;560,6;0;0;No;no;0;0;2;1;0;MD;337-9766;Female;32;No;No;No;0;No;  Month-to-Month   ;direct debit;19;961;;;2023-08-10;31/10/21;42;Medio;18,87718835;1;Email;VERDADERO;Reading;Game of Thrones;No relevant issues
3914-NBTO;Yes;1;4;19;46,9;0;0;No;no;36,4;2;3;1;0;NJ;420-8242;Female;61;No;No;No;0;No;  Month-to-Month   ;CREDIT CARD;44;158;Competitor;Competitor made better offer;2020/05/22;14/3/23;40;Bajo;45,42478656;4;SMS;VERDADERO;Cooking;Game of Thrones;No relevant issues
6598-SAVZ;No;0;37;261;593,4;0;0;No;yes;0;0;2;1;0;CT;324-6722;Female;50;No;No;No;0;Yes;  One Year   ;DIRECT DEBIT;39;1450;;;2020-11-03;17/6/23;58;Alto;45,37969949;0;Email;VERDADERO;Reading;Friends;No relevant issues
9032-SVAM;No;0;12;42;98,6;0;0;No;no;0;0;0;0;0;NH;373-3549;Hombre;59;No;No;Yes;5;No;  Two Year   ;direct debit;7;86;;;2023-11-20;31/12/22;54;Medio;6,524026371;4;Teléfono;FALSO;Running;Breaking Bad;No relevant issues
8721-AOFI;No;0;20;123;285,1;0;0;No;no;0;0;6;1;0;MT;261-7998;Hombre;39;No;No;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;72;1462;;;2022/03/19;30/4/21;37;Alto;75,43897967;1;SMS;VERDADERO;Gaming;Game of Thrones;No relevant issues
6162-NRDG;No;0;44;141;443,2;0;0;No;no;0;0;0;0;0;ID;408-6676;Female;45;No;No;Yes;5;No;  Two Year   ;DIRECT DEBIT;8;376;;;2022/12/07;13/3/23;54;Bajo;8,835023144;6;SMS;VERDADERO;Reading;Stranger Things;No relevant issues
6529-DDRU;No;0;70;192;417,3;280;854;Yes;yes;0;2;0;0;0;AL;394-5481;Hombre;22;Yes;No;Yes;3;No;  Two Year   ;direct debit;7;483;;;2022-06-16;6/8/22;39;Medio;6,618383658;7;Teléfono;VERDADERO;Gaming;Breaking Bad;No relevant issues
6947-SZZQ;No;0;15;42;105,8;0;0;No;no;0;0;8;1;0;DE;420-2796;Female;38;No;No;No;0;No;  Month-to-Month   ;credit card;34;518;;;2023/03/10;30/1/21;38;Medio;33,07316642;4;Teléfono;VERDADERO;Cooking;Friends;No relevant issues
6595-EXJF;No;0;2;6;17,9;8;26.4;Yes;no;5,3;0;0;0;0;NJ;299-6464;Hombre;62;No;No;No;0;No;  Month-to-Month   ;credit card;9;18;;;2022-11-17;4/7/22;85;Medio;8,471555228;3;Teléfono;FALSO;Running;Breaking Bad;No relevant issues
